Audience_rating,Cast,Critic_rating,Director,Genre,ID,Movie,Release,Review,imdb,weblink
48,"[{u'name': u'Nathan Lane', u'characters': [u'Ernie Smuntz'], u'id': u'162656247'}, {u'name': u'Lee Evans', u'characters': [u'Lars Smuntz'], u'id': u'162675465'}, {u'name': u'Vicki Lewis', u'characters': [u'April Smuntz'], u'id': u'759226932'}, {u'name': u'Maury Chaykin', u'characters': [u'Alexander Falco'], u'id': u'162678070'}, {u'name': u'Eric Christmas', u'characters': [u'The Lawyer'], u'id': u'770671471'}]",43,[{u'name': u'Gore Verbinski'}],"[Comedy, Kids & Family]",12266,Mouse Hunt (Mousehunt),1997-12-19,http://api.rottentomatoes.com/api/public/v1.0/movies/12266/reviews.json,0119715,http://www.rottentomatoes.com/m/mouse_hunt/
79,"[{u'name': u'Pedro Armendariz Jr.', u'id': u'385331010'}, {u'name': u'Stellan Skarsgaard', u'id': u'749015743'}, {u'name': u'Sherly Accosta Williams', u'id': u'770916426'}, {u'name': u'Morgan Freeman', u'characters': [u'Theodore Joadson'], u'id': u'162652224'}, {u'name': u'Anthony Hopkins', u'characters': [u'John Quincy Adams'], u'id': u'162653967'}]",75,[{u'name': u'Steven Spielberg'}],"[Mystery & Suspense, Drama]",13122,Amistad,1997-12-12,http://api.rottentomatoes.com/api/public/v1.0/movies/13122/reviews.json,0118607,http://www.rottentomatoes.com/m/amistad/
77,"[{u'name': u'Dustin Hoffman', u'characters': [u'Stanley Motss'], u'id': u'162659372'}, {u'name': u'Anne Heche', u'characters': [u'Winifred Ames'], u'id': u'162666510'}, {u'name': u'Denis Leary', u'characters': [u'Fad King'], u'id': u'162659182'}, {u'name': u'Woody Harrelson', u'characters': [u'Sgt. William Schumann'], u'id': u'162654250'}, {u'name': u'Willie Nelson', u'characters': [u'Johnny Green'], u'id': u'162652911'}]",85,[{u'name': u'Barry Levinson'}],[Comedy],13237,Wag the Dog,1997-12-25,http://api.rottentomatoes.com/api/public/v1.0/movies/13237/reviews.json,0120885,http://www.rottentomatoes.com/m/wag_the_dog/
85,"[{u'name': u'Tom 'Tiny' Lister', u'id': u'771518640'}, {u'name': u'Ellis E. Williams', u'id': u'770799899'}, {u'name': u'Pam Grier', u'characters': [u'Jackie Brown'], u'id': u'162685862'}, {u'name': u'Samuel L. Jackson', u'characters': [u'Ordell Robbie'], u'id': u'162652156'}, {u'name': u'Robert Forster', u'characters': [u'Max Cherry'], u'id': u'162685864'}]",86,[{u'name': u'Quentin Tarantino'}],"[Drama, Action & Adventure, Mystery & Suspense]",13004,Jackie Brown,1997-12-25,http://api.rottentomatoes.com/api/public/v1.0/movies/13004/reviews.json,0119396,http://www.rottentomatoes.com/m/jackie_brown/
46,"[{u'name': u'Tim Allen', u'characters': [u'Brad Sexton'], u'id': u'162655909'}, {u'name': u'Kirstie Alley', u'characters': [u'Caroline Sexton'], u'id': u'162665801'}, {u'name': u'Jay O Sanders', u'characters': [u'Samuel Yoder'], u'id': u'341815997'}, {u'name': u'Michael Lerner', u'characters': [u'Phil Kleinman'], u'id': u'326395460'}, {u'name': u'Wayne Knight', u'characters': [u'Bob Lachman'], u'id': u'162680389'}]",15,"[{u'name': u'Roger Melvin'}, {u'name': u'Bryan Spicer'}]",[Comedy],10955,For Richer or Poorer,1997-12-12,http://api.rottentomatoes.com/api/public/v1.0/movies/10955/reviews.json,0119142,http://www.rottentomatoes.com/m/for_richer_or_poorer/
49,"[{u'name': u'Will Patton', u'characters': [u'Bethlehem'], u'id': u'162690561'}, {u'name': u'Larenz Tate', u'characters': [u'Ford'], u'id': u'162688981'}, {u'name': u'Olivia Williams', u'characters': [u'Abby'], u'id': u'162662296'}, {u'name': u'James Russo', u'characters': [u'Idaho'], u'id': u'162715906'}, {u'name': u'Daniel von Bargen', u'characters': [u'Sheriff Briscoe'], u'id': u'341817849'}]",9,[{u'name': u'Kevin Costner'}],"[Action & Adventure, Science Fiction & Fantasy]",13330,The Postman,1997-12-25,http://api.rottentomatoes.com/api/public/v1.0/movies/13330/reviews.json,0119925,http://www.rottentomatoes.com/m/postman/
56,"[{u'name': u'Julianna Magulies', u'id': u'771538792'}, {u'name': u'Renee Zellweger', u'characters': [u'Sonia'], u'id': u'162652570'}, {u'name': u'Christopher Eccleston', u'characters': [u'Sender'], u'id': u'162711102'}, {u'name': u'Glenn Fitzgerald', u'characters': [u'Mendel'], u'id': u'417266973'}, {u'name': u'Allen Payne', u'characters': [u'Ramon'], u'id': u'162694198'}]",55,[{u'name': u'Boaz Yakin'}],[Drama],14324,A Price Above Rubies,1998-03-25,http://api.rottentomatoes.com/api/public/v1.0/movies/14324/reviews.json,0120793,http://www.rottentomatoes.com/m/price_above_rubies/
50,"[{u'name': u'Billy Bob Thornton', u'characters': [u'Jack'], u'id': u'162652889'}, {u'name': u'Hank Azaria', u'characters': [u'Carter'], u'id': u'162695372'}, {u'name': u'Kelly Lynch', u'characters': [u'Lucy'], u'id': u'162672247'}, {u'name': u'Jon Bon Jovi', u'characters': [u'Danny'], u'id': u'162653892'}, {u'name': u'Ryan Phillippe', u'characters': [u'Harlan'], u'id': u'162676004'}]",47,[{u'name': u'Stephen Gyllenhaal'}],"[Drama, Art House & International, Mystery & Suspense, Comedy]",14063,Homegrown,1998-01-01,http://api.rottentomatoes.com/api/public/v1.0/movies/14063/reviews.json,0119305,http://www.rottentomatoes.com/m/homegrown/
100,[],-1,"[{u'name': u'Erik Pauser'}, {u'name': u'Johan Soderberg'}]","[Documentary, Musical & Performing Arts, Art House & International]",770683650,Lucky People Center International,1998-03-27,http://api.rottentomatoes.com/api/public/v1.0/movies/770683650/reviews.json,0148428,http://www.rottentomatoes.com/m/lucky-people-center-international/
72,"[{u'name': u'Sasha Hails', u'characters': [u'Sasha'], u'id': u'770729171'}, {u'name': u'Marina de Van', u'characters': [u'Tatiana'], u'id': u'364598779'}, {u'name': u'Samantha', u'id': u'770812590'}, {u'name': u'Paul Raoux', u'id': u'770729170'}]",100,[{u'name': u'Francois Ozon'}],"[Drama, Art House & International, Mystery & Suspense]",17865,See the Sea,1998-06-07,http://api.rottentomatoes.com/api/public/v1.0/movies/17865/reviews.json,0139564,http://www.rottentomatoes.com/m/see_the_sea/
37,"[{u'name': u'Steven Weber', u'characters': [u'Evan'], u'id': u'162695899'}, {u'name': u'Craig Bierko', u'characters': [u'Richie'], u'id': u'162694648'}, {u'name': u'Jennifer Leigh Warren', u'characters': [u'Millie'], u'id': u'770876752'}, {u'name': u'Karen Sillas', u'characters': [u'Joan'], u'id': u'528367083'}, {u'name': u'Robyn Peterman', u'characters': [u'Roberta'], u'id': u'770787514'}]",23,[{u'name': u'Larry David'}],[Comedy],14856,Sour Grapes,1998-04-17,http://api.rottentomatoes.com/api/public/v1.0/movies/14856/reviews.json,0120838,http://www.rottentomatoes.com/m/sour_grapes/
87,[],-1,[{u'name': u'Don Hertzfeldt'}],"[Comedy, Animation]",770671681,Billy's Balloon,1998-10-01,http://api.rottentomatoes.com/api/public/v1.0/movies/770671681/reviews.json,0163982,http://www.rottentomatoes.com/m/billys-balloon/
0,"[{u'name': u'Eduardo Pavlovsky', u'characters': [u'Max'], u'id': u'770671271'}, {u'name': u'Angela Correa', u'characters': [u'Fulo'], u'id': u'771012641'}, {u'name': u'Franklin Caicedo', u'characters': [u'Enrique'], u'id': u'770705128'}, {u'name': u'Carlos Perez', u'characters': [u'Cachito'], u'id': u'770767151'}, {u'name': u'Leonor Manso', u'characters': [u'Sonia'], u'id': u'770744341'}]",-1,[{u'name': u'Fernando E. Solanas'}],"[Art House & International, Drama]",770827437,La Nube (The Cloud) (Clouds),1998-12-31,http://api.rottentomatoes.com/api/public/v1.0/movies/770827437/reviews.json,0168594,http://www.rottentomatoes.com/m/la_nube/
65,"[{u'name': u'Ralph Fiennes', u'characters': [u'Oscar Hopkins'], u'id': u'162653681'}, {u'name': u'Cate Blanchett', u'characters': [u'Lucinda Leplastrier'], u'id': u'162659162'}, {u'name': u'Ciaran Hinds', u'characters': [u'Rev. Dennis Hasset'], u'id': u'162659596'}, {u'name': u'Tom Wilkinson', u'characters': [u'Hugh Stratton'], u'id': u'162653769'}, {u'name': u'Richard Roxburgh', u'characters': [u'Mr. Jeffris'], u'id': u'162652977'}]",66,[{u'name': u'Gillian Armstrong'}],"[Drama, Romance, Art House & International]",14618,Oscar and Lucinda,1997-12-31,http://api.rottentomatoes.com/api/public/v1.0/movies/14618/reviews.json,0119843,http://www.rottentomatoes.com/m/oscar_and_lucinda/
64,"[{u'name': u'James Woods', u'characters': [u'Mel'], u'id': u'162653279'}, {u'name': u'Melanie Griffith', u'characters': [u'Sidney'], u'id': u'162670465'}, {u'name': u'Vincent Kartheiser', u'characters': [u'Bobbie'], u'id': u'162654515'}, {u'name': u'James Oris', u'characters': [u'Reverend'], u'id': u'771012366'}, {u'name': u'James Otis', u'characters': [u'Reverend'], u'id': u'770955169'}]",57,[{u'name': u'Larry Clark'}],[Drama],17297,Another Day In Paradise,1997-12-30,http://api.rottentomatoes.com/api/public/v1.0/movies/17297/reviews.json,0127722,http://www.rottentomatoes.com/m/1084699-another_day_in_paradise/
43,"[{u'name': u'Thomas Ian Nicholas', u'id': u'162667401'}, {u'name': u'Rhona Mitra', u'id': u'162719265'}, {u'name': u'Nicholas Irons', u'id': u'364612152'}, {u'name': u'James Faulkner', u'id': u'364636402'}, {u'name': u'Taylor Negron', u'id': u'364636405'}]",-1,"[{u'name': u'Robert Levy'}, {u'name': u'Robert L. Levy'}]","[Action & Adventure, Kids & Family, Science Fiction & Fantasy, Comedy]",329463074,A Kid in Aladdin's Palace,1998-07-28,http://api.rottentomatoes.com/api/public/v1.0/movies/329463074/reviews.json,0127624,http://www.rottentomatoes.com/m/kid_in_aladdins_palace/
51,"[{u'name': u'Kate Beckinsale', u'characters': [u'Alice'], u'id': u'162659163'}, {u'name': u'Ian Holm', u'characters': [u'White Knight'], u'id': u'162653927'}, {u'name': u'Jonathan Bailey', u'characters': [u'Lewis'], u'id': u'351525555'}, {u'name': u'John Cashen', u'characters': [u'Carpenter'], u'id': u'770782066'}, {u'name': u'Charlotte Curley', u'characters': [u'Little Alice'], u'id': u'770729046'}]",-1,[{u'name': u'John Henderson'}],"[Science Fiction & Fantasy, Kids & Family]",19200,Alice Through the Looking Glass,1998-06-01,http://api.rottentomatoes.com/api/public/v1.0/movies/19200/reviews.json,0167758,http://www.rottentomatoes.com/m/alice-through-the-looking-glass/
100,"[{u'name': u'Peter Franke', u'characters': [u'Karl-Heinz'], u'id': u'770949708'}, {u'name': u'Jochen Nickel', u'characters': [u'Lothar'], u'id': u'364644068'}, {u'name': u'Nina Petri', u'characters': [u'Secretary'], u'id': u'770683744'}, {u'name': u'Peter Lohmeyer', u'characters': [u'Insp. Fanck'], u'id': u'167964811'}, {u'name': u'Oliver Marlo', u'characters': [u'Lako'], u'id': u'771000595'}]",-1,[{u'name': u'Peter Lichtefeld'}],"[Romance, Art House & International, Comedy]",770816282,Train Birds (Zugvogel - ... einmal nach Inari) (Trains'n'Roses),1997-01-01,http://api.rottentomatoes.com/api/public/v1.0/movies/770816282/reviews.json,0129659,http://www.rottentomatoes.com/m/train-birds/
0,"[{u'name': u'Aaron McKune', u'id': u'770731362'}, {u'name': u'Charles Wood', u'id': u'770680993'}, {u'name': u'Edward J. Holland', u'id': u'770680994'}, {u'name': u'Estelle Randall', u'id': u'770731363'}, {u'name': u'Lorelei Gardner', u'id': u'770731364'}]",-1,[{u'name': u'Aaron Stevenson'}],"[Art House & International, Science Fiction & Fantasy]",770675775,Freedom Deep,1998-01-01,http://api.rottentomatoes.com/api/public/v1.0/movies/770675775/reviews.json,0367753,http://www.rottentomatoes.com/m/freedom-deep/
0,"[{u'name': u'Judy Thompson', u'characters': [u'Janie'], u'id': u'770711486'}, {u'name': u'Kim Yates', u'characters': [u'Frankie'], u'id': u'770711487'}, {u'name': u'Jack Becker', u'characters': [u'Det. O'Rourke'], u'id': u'770711485'}, {u'name': u'Cece Tsou', u'characters': [u'Mrs. Ari Manville'], u'id': u'770708134'}, {u'name': u'John Logan', u'characters': [u'Prof. Sterling Manville'], u'id': u'770889998'}]",-1,[{u'name': u'Rick Blaine'}],"[Mystery & Suspense, Drama]",770688779,Teach Me Tonight,1997-12-31,http://api.rottentomatoes.com/api/public/v1.0/movies/770688779/reviews.json,0181850,http://www.rottentomatoes.com/m/teach_me_tonight/
81,"[{u'name': u'Dave Chappelle', u'characters': [u'Sir Smoka Lot', u'Thurgood'], u'id': u'162673701'}, {u'name': u'Guillermo Diaz', u'characters': [u'Scarface'], u'id': u'162709078'}, {u'name': u'Jim Breuer', u'characters': [u'Brian'], u'id': u'364627690'}, {u'name': u'Harland Williams', u'characters': [u'Kenny'], u'id': u'162682149'}, {u'name': u'Rachel True', u'characters': [u'Mary Jane'], u'id': u'364652866'}]",29,[{u'name': u'Tamra Davis'}],[Comedy],15071,Half Baked,1998-01-16,http://api.rottentomatoes.com/api/public/v1.0/movies/15071/reviews.json,0120693,http://www.rottentomatoes.com/m/half_baked/
95,"[{u'name': u'Vincius De Oliveira', u'id': u'771581065'}, {u'name': u'Fernanda Montenegro', u'characters': [u'Dora'], u'id': u'162701251'}, {u'name': u'Marilia Pera', u'characters': [u'Irene'], u'id': u'770673065'}, {u'name': u'Vinicius de Oliveira', u'characters': [u'Josue'], u'id': u'162701252'}, {u'name': u'Soia Lira', u'characters': [u'Ana'], u'id': u'770992358'}]",94,[{u'name': u'Walter Salles'}],"[Art House & International, Drama]",14037,Central Station (Central do Brasil),1998-11-20,http://api.rottentomatoes.com/api/public/v1.0/movies/14037/reviews.json,0140888,http://www.rottentomatoes.com/m/central-do-brasil-central-station/
80,"[{u'name': u'Madeline Stowe', u'id': u'771513497'}, {u'name': u'Gillian Anderson', u'characters': [u'Meredith'], u'id': u'162661592'}, {u'name': u'Sean Connery', u'characters': [u'Paul'], u'id': u'162656350'}, {u'name': u'Ellen Burstyn', u'characters': [u'Mildred'], u'id': u'162660525'}, {u'name': u'Gena Rowlands', u'characters': [u'Hannah'], u'id': u'162653219'}]",60,[{u'name': u'Willard Carroll'}],"[Drama, Romance, Comedy]",13071,Playing by Heart,1998-12-30,http://api.rottentomatoes.com/api/public/v1.0/movies/13071/reviews.json,0145734,http://www.rottentomatoes.com/m/playing_by_heart/
88,"[{u'name': u'Mickey Rouse', u'id': u'771606629'}, {u'name': u'Christina Ricci', u'characters': [u'Layla'], u'id': u'162664405'}, {u'name': u'Ben Gazzara', u'characters': [u'Jimmy Brown'], u'id': u'162676356'}, {u'name': u'Anjelica Huston', u'characters': [u'Janet Brown'], u'id': u'162660306'}, {u'name': u'Mickey Rourke', u'characters': [u'Bookie'], u'id': u'162652508'}]",78,[{u'name': u'Vincent Gallo'}],"[Drama, Art House & International, Comedy]",15304,Buffalo '66,1998-06-26,http://api.rottentomatoes.com/api/public/v1.0/movies/15304/reviews.json,0118789,http://www.rottentomatoes.com/m/buffalo_66/
77,"[{u'name': u'Bill Pullman', u'characters': [u'Daryl Zero'], u'id': u'162654131'}, {u'name': u'Ben Stiller', u'characters': [u'Steve Arlo'], u'id': u'162659371'}, {u'name': u'Ryan O'Neal', u'characters': [u'Gregory Stark'], u'id': u'162655995'}, {u'name': u'Kim Dickens', u'characters': [u'Gloria Sullivan'], u'id': u'162740183'}, {u'name': u'Angela Featherstone', u'characters': [u'Jess'], u'id': u'162709079'}]",64,[{u'name': u'Jake Kasdan'}],"[Drama, Art House & International, Mystery & Suspense, Comedy]",14635,Zero Effect,1997-06-01,http://api.rottentomatoes.com/api/public/v1.0/movies/14635/reviews.json,0120906,http://www.rottentomatoes.com/m/zero_effect/
77,"[{u'name': u'Radha Mitchell', u'characters': [u'Syd'], u'id': u'162688762'}, {u'name': u'Ally Sheedy', u'characters': [u'Lucy Berliner'], u'id': u'162661744'}, {u'name': u'Patricia Clarkson', u'characters': [u'Greta'], u'id': u'162654530'}, {u'name': u'Bill Sage', u'characters': [u'Arnie'], u'id': u'162711217'}, {u'name': u'Tammy Grimes', u'characters': [u'Vera'], u'id': u'364650437'}]",72,[{u'name': u'Lisa Cholodenko'}],"[Drama, Romance]",13181,High Art,1998-06-12,http://api.rottentomatoes.com/api/public/v1.0/movies/13181/reviews.json,0139362,http://www.rottentomatoes.com/m/high_art/
54,"[{u'name': u'Craig Sheffer', u'characters': [u'Joseph'], u'id': u'162664008'}, {u'name': u'Sheryl Lee', u'characters': [u'Maria'], u'id': u'162673656'}, {u'name': u'Terence Stamp', u'characters': [u'Balthazar Vincenza'], u'id': u'162701660'}, {u'name': u'Spalding Gray', u'characters': [u'Alfred'], u'id': u'364600919'}, {u'name': u'Casey Siemaszko', u'characters': [u'Tanner'], u'id': u'162666545'}]",46,[{u'name': u'Lance Young'}],"[Drama, Romance]",14453,Bliss,1997-06-06,http://api.rottentomatoes.com/api/public/v1.0/movies/14453/reviews.json,0118742,http://www.rottentomatoes.com/m/1078165-bliss/
85,"[{u'name': u'Ken Jacobs', u'id': u'335719642'}, {u'name': u'George Kuchar', u'id': u'519478370'}, {u'name': u'Mike Kuchar', u'id': u'519478375'}, {u'name': u'Herschell Gordon Lewis', u'id': u'162749759'}, {u'name': u'Jonas Mekas', u'id': u'341817564'}]",80,[{u'name': u'Steve Yeager'}],"[Documentary, Television, Special Interest]",22706,Divine Trash,1997-01-01,http://api.rottentomatoes.com/api/public/v1.0/movies/22706/reviews.json,0150338,http://www.rottentomatoes.com/m/divine_trash_1997/
73,"[{u'name': u'Michael J. Pagan', u'characters': [u'Sam'], u'id': u'335718994'}, {u'name': u'Denzel Washington', u'characters': [u'John Hobbes'], u'id': u'162661439'}, {u'name': u'John Goodman', u'characters': [u'Jonesy'], u'id': u'162655706'}, {u'name': u'Donald Sutherland', u'characters': [u'Lt. Stanton'], u'id': u'162655293'}, {u'name': u'Embeth Davidtz', u'characters': [u'Gretta Milano'], u'id': u'162653030'}]",41,[{u'name': u'Gregory Hoblit'}],"[Drama, Animation, Mystery & Suspense]",13474,Fallen,1997-06-01,http://api.rottentomatoes.com/api/public/v1.0/movies/13474/reviews.json,0119099,http://www.rottentomatoes.com/m/1080990-fallen/
27,"[{u'name': u'Peter O'Toole', u'characters': [u'Timothy Flyte'], u'id': u'162657286'}, {u'name': u'Rose McGowan', u'characters': [u'Lisa Pailey'], u'id': u'162705076'}, {u'name': u'Joanna Going', u'characters': [u'Jenny Pailey'], u'id': u'162679706'}, {u'name': u'Liev Schreiber', u'characters': [u'Deputy Stu Wargle'], u'id': u'162653994'}, {u'name': u'Ben Affleck', u'characters': [u'Sheriff Bryce Hammond'], u'id': u'162665891'}]",13,[{u'name': u'Joe Chappelle'}],"[Mystery & Suspense, Horror]",15200,Phantoms,1998-01-23,http://api.rottentomatoes.com/api/public/v1.0/movies/15200/reviews.json,0119891,http://www.rottentomatoes.com/m/phantoms/
40,"[{u'name': u'Craig Sheffer', u'characters': [u'Bobby Ray'], u'id': u'162664008'}, {u'name': u'Robert Loggia', u'characters': [u'Marvin'], u'id': u'162666811'}, {u'name': u'Illeana Douglas', u'characters': [u'Laura'], u'id': u'162707258'}, {u'name': u'Sadie Frost', u'characters': [u'Natalie'], u'id': u'377481270'}, {u'name': u'Sal Lopez', u'characters': [u'Leon'], u'id': u'770678136'}]",-1,[{u'name': u'Klaus Hoch'}],"[Drama, Action & Adventure, Mystery & Suspense, Comedy]",15036,Flypaper,1997-01-01,http://api.rottentomatoes.com/api/public/v1.0/movies/15036/reviews.json,0132165,http://www.rottentomatoes.com/m/flypaper/
52,"[{u'name': u'Lena Olin', u'characters': [u'Jadzia Pzoniak'], u'id': u'162677620'}, {u'name': u'Gabriel Byrne', u'characters': [u'Bolek Pzoniak'], u'id': u'162666076'}, {u'name': u'Claire Danes', u'characters': [u'Hala Pzoniak'], u'id': u'162654834'}, {u'name': u'Mili Avital', u'characters': [u'Sophie Pzoniak'], u'id': u'162705216'}, {u'name': u'Adam Trese', u'characters': [u'Russell Schuster'], u'id': u'770674482'}]",42,[{u'name': u'Theresa Connelly'}],"[Drama, Comedy]",12159,Polish Wedding,1998-07-17,http://api.rottentomatoes.com/api/public/v1.0/movies/12159/reviews.json,0119910,http://www.rottentomatoes.com/m/polish_wedding/
77,"[{u'name': u'Campbell Scott', u'characters': [u'Scotty Corrigan'], u'id': u'162653136'}, {u'name': u'Jennifer Jason Leigh', u'characters': [u'Elizabeth Whitcomb'], u'id': u'162666243'}, {u'name': u'Estelle Parsons', u'characters': [u'Beatrice Corrigan'], u'id': u'364624883'}, {u'name': u'David Dukes', u'characters': [u'Everett Reagle'], u'id': u'770669867'}, {u'name': u'Daphne Ashbrook', u'characters': [u'Debra Zabriskie'], u'id': u'434422711'}]",-1,[{u'name': u'Dan Curtis'}],"[Drama, Romance, Science Fiction & Fantasy]",17370,The Love Letter,1998-02-01,http://api.rottentomatoes.com/api/public/v1.0/movies/17370/reviews.json,0327019,http://www.rottentomatoes.com/m/1089963-love_letter/
92,"[{u'name': u'Bernard Addison', u'characters': [u'Narrator'], u'id': u'770698276'}]",100,"[{u'name': u'Liz Garbus'}, {u'name': u'Bernard Addison'}]","[Documentary, Special Interest]",770683209,"The Farm: Angola, USA (The Farm: Life Inside Angola Prison)",1998-06-10,http://api.rottentomatoes.com/api/public/v1.0/movies/770683209/reviews.json,0139193,http://www.rottentomatoes.com/m/farm_the_life_inside_angola_prison/
92,"[{u'name': u'Bernard Addison', u'characters': [u'Narrator'], u'id': u'770698276'}]",100,"[{u'name': u'Liz Garbus'}, {u'name': u'Bernard Addison'}]","[Documentary, Special Interest]",770683209,"The Farm: Angola, USA (The Farm: Life Inside Angola Prison)",1998-06-10,http://api.rottentomatoes.com/api/public/v1.0/movies/770683209/reviews.json,0139193,http://www.rottentomatoes.com/m/farm_the_life_inside_angola_prison/
92,"[{u'name': u'Bernard Addison', u'characters': [u'Narrator'], u'id': u'770698276'}]",100,"[{u'name': u'Liz Garbus'}, {u'name': u'Bernard Addison'}]","[Documentary, Special Interest]",770683209,"The Farm: Angola, USA (The Farm: Life Inside Angola Prison)",1998-06-10,http://api.rottentomatoes.com/api/public/v1.0/movies/770683209/reviews.json,0139193,http://www.rottentomatoes.com/m/farm_the_life_inside_angola_prison/
60,"[{u'name': u'John Adam', u'id': u'770671297'}, {u'name': u'Mark Gerber', u'id': u'770695313'}, {u'name': u'Rebecca Gibney', u'id': u'770695312'}]",-1,[{u'name': u'Catherine Millar'}],"[Television, Horror, Mystery & Suspense]",16584,13 Gantry Row,1998-01-01,http://api.rottentomatoes.com/api/public/v1.0/movies/16584/reviews.json,0162128,http://www.rottentomatoes.com/m/13_gantry_row/
78,"[{u'name': u'Rich Kronfeld', u'id': u'770712169'}, {u'name': u'Stanton Friedman', u'id': u'770748309'}, {u'name': u'Budd Hopkins', u'id': u'770825791'}, {u'name': u'Whitley Streiber', u'id': u'771015041'}, {u'name': u'Rende Coward', u'id': u'770712168'}]",83,"[{u'name': u'Tim Johnson'}, {u'name': u'Timothy B. Johnson'}]","[Documentary, Comedy, Special Interest]",770820839,Six Days in Roswell,1999-01-01,http://api.rottentomatoes.com/api/public/v1.0/movies/770820839/reviews.json,0177227,http://www.rottentomatoes.com/m/six_days_in_roswell/
27,"[{u'name': u'Gotz George', u'characters': [u'Zobel'], u'id': u'364598891'}, {u'name': u'Christian Redl', u'characters': [u'Karl'], u'id': u'364621752'}, {u'name': u'Jeanette Hain', u'characters': [u'Lizzi'], u'id': u'364651790'}, {u'name': u'Felix Eitner', u'characters': [u'Rudolf'], u'id': u'364651792'}, {u'name': u'Angelika Bartsch', u'characters': [u'Dorothee'], u'id': u'364651795'}]",38,[{u'name': u'Hermine Huntgeburth'}],"[Drama, Art House & International, Comedy]",160071956,The Trio,1999-02-12,http://api.rottentomatoes.com/api/public/v1.0/movies/160071956/reviews.json,0166232,http://www.rottentomatoes.com/m/the_trio/
0,"[{u'name': u'Beth Broderick', u'id': u'770691364'}, {u'name': u'Scott Vickaryous', u'id': u'768065982'}, {u'name': u'Katie Gratson', u'id': u'770917586'}, {u'name': u'Malcolm Stewart', u'id': u'770713298'}, {u'name': u'Teryl Rothery', u'id': u'770671108'}]",-1,[{u'name': u'James A. Contner'}],"[Drama, Television]",771356503,A Champion's Fight,1998-01-07,http://api.rottentomatoes.com/api/public/v1.0/movies/771356503/reviews.json,0161514,http://www.rottentomatoes.com/m/a_champions_fight/
0,"[{u'name': u'Beth Broderick', u'id': u'770691364'}, {u'name': u'Scott Vickaryous', u'id': u'768065982'}, {u'name': u'Katie Gratson', u'id': u'770917586'}, {u'name': u'Malcolm Stewart', u'id': u'770713298'}, {u'name': u'Teryl Rothery', u'id': u'770671108'}]",-1,[{u'name': u'James A. Contner'}],"[Drama, Television]",771356503,A Champion's Fight,1998-01-07,http://api.rottentomatoes.com/api/public/v1.0/movies/771356503/reviews.json,0161514,http://www.rottentomatoes.com/m/a_champions_fight/
86,"[{u'name': u'James Quattrochi', u'characters': [u'Joey'], u'id': u'162752932'}, {u'name': u'Loreto Mauro', u'characters': [u'Louie'], u'id': u'770730708'}, {u'name': u'Rodrigo Botero', u'characters': [u'J.J.'], u'id': u'770730709'}, {u'name': u'Dan Lauria', u'characters': [u'Pauley'], u'id': u'748848781'}, {u'name': u'Kyle Gibson', u'characters': [u'Joey, as a child'], u'id': u'770999825'}]",-1,[{u'name': u'James Quattrochi'}],[Drama],16658,True Friends,1998-01-30,http://api.rottentomatoes.com/api/public/v1.0/movies/16658/reviews.json,0139669,http://www.rottentomatoes.com/m/true-friends/
86,"[{u'name': u'James Quattrochi', u'characters': [u'Joey'], u'id': u'162752932'}, {u'name': u'Loreto Mauro', u'characters': [u'Louie'], u'id': u'770730708'}, {u'name': u'Rodrigo Botero', u'characters': [u'J.J.'], u'id': u'770730709'}, {u'name': u'Dan Lauria', u'characters': [u'Pauley'], u'id': u'748848781'}, {u'name': u'Kyle Gibson', u'characters': [u'Joey, as a child'], u'id': u'770999825'}]",-1,[{u'name': u'James Quattrochi'}],[Drama],16658,True Friends,1998-01-30,http://api.rottentomatoes.com/api/public/v1.0/movies/16658/reviews.json,0139669,http://www.rottentomatoes.com/m/true-friends/
37,"[{u'name': u'Michael Keaton', u'characters': [u'Peter McCabe'], u'id': u'162652681'}, {u'name': u'Andy Garcia', u'characters': [u'Frank Conner'], u'id': u'162672896'}, {u'name': u'Brian Cox', u'characters': [u'Jeremiah Cassidy'], u'id': u'162653324'}, {u'name': u'Marcia Gay Harden', u'characters': [u'Samantha Hawkins'], u'id': u'162652892'}, {u'name': u'Erik King', u'characters': [u'Nate Oliver'], u'id': u'770714716'}]",17,[{u'name': u'Barbet Schroeder'}],"[Drama, Action & Adventure, Mystery & Suspense]",15116,Desperate Measures,1997-06-01,http://api.rottentomatoes.com/api/public/v1.0/movies/15116/reviews.json,0118966,http://www.rottentomatoes.com/m/desperate_measures/
69,"[{u'name': u'Patrick Stewart', u'characters': [u'Mace Sowell'], u'id': u'162664301'}, {u'name': u'Richard B. Livingston', u'characters': [u'Thomas Michelmore'], u'id': u'770722422'}, {u'name': u'Craig Shoemaker', u'characters': [u'Stuart'], u'id': u'364644229'}, {u'name': u'Hector Elizondo', u'characters': [u'Dr. Simon'], u'id': u'162665813'}, {u'name': u'Joy Kilpatrick', u'characters': [u'Michelle'], u'id': u'771416626'}]",-1,[{u'name': u'Eric Steven Stahl'}],"[Action & Adventure, Television, Mystery & Suspense]",19958,Safe House,1999-01-24,http://api.rottentomatoes.com/api/public/v1.0/movies/19958/reviews.json,0120051,http://www.rottentomatoes.com/m/safe_house_1999/
